"Stock.Name","Jurisdiction","FMP","Science.Center","Regional.Ecosystem","Common.Name","Stock.Area","Assessment.Level","Model.Category","F.Flimit","F.Fmsy","B.Blimit","B.Bmsy","Genus","Species","overfishing","overfished","scientific_name","Mean.Gap","Exposure","Sensitivity","Loo","tmax","tm","M","h","r","Fmsy_over_M","Assessment.Level_scored","Model.Category_scored","status","scored_gap","avg_p_score","avg_s_score","distance","family","phylopic_uuid","Survey.Ecosystem","survey"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Whiteblotched skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","maculata","Unknown","Unknown","Bathyraja maculata",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Whiteblotched skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","maculata","Unknown","Unknown","Bathyraja maculata",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Mud skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","taranetzi","Unknown","Unknown","Bathyraja taranetzi",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Mud skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","taranetzi","Unknown","Unknown","Bathyraja taranetzi",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Mud skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","taranetzi","Unknown","Unknown","Bathyraja taranetzi",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Longnose skate","",NA,2,0.25,0.25,NA,NA,"Raja","rhina","Unknown","Unknown","Raja rhina",NA,NA,NA,2,2,1,2,1,1,1,NA,3,NA,NA,1.5,2,1.802775638,"Rajidae","99c4dce9-a6dd-44da-8311-59397d03df1b","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Longnose skate","",NA,2,0.25,0.25,NA,NA,"Raja","rhina","Unknown","Unknown","Raja rhina",NA,NA,NA,2,2,1,2,1,1,1,NA,3,NA,NA,1.5,2,1.802775638,"Rajidae","99c4dce9-a6dd-44da-8311-59397d03df1b","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Longnose skate","",NA,2,0.25,0.25,NA,NA,"Raja","rhina","Unknown","Unknown","Raja rhina",NA,NA,NA,2,2,1,2,1,1,1,NA,3,NA,NA,1.5,2,1.802775638,"Rajidae","99c4dce9-a6dd-44da-8311-59397d03df1b","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Commander skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","lindbergi","Unknown","Unknown","Bathyraja lindbergi",NA,1,3,2,2,1,1,2,1,2,NA,3,NA,NA,1.714285714,2,1.628822036,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Commander skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","lindbergi","Unknown","Unknown","Bathyraja lindbergi",NA,1,3,2,2,1,1,2,1,2,NA,3,NA,NA,1.714285714,2,1.628822036,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Commander skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","lindbergi","Unknown","Unknown","Bathyraja lindbergi",NA,1,3,2,2,1,1,2,1,2,NA,3,NA,NA,1.714285714,2,1.628822036,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Butterfly skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","mariposa","Unknown","Unknown","Bathyraja mariposa",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Butterfly skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","mariposa","Unknown","Unknown","Bathyraja mariposa",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Butterfly skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","mariposa","Unknown","Unknown","Bathyraja mariposa",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","whitebrow skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","minispinosa","Unknown","Unknown","Bathyraja minispinosa",NA,NA,NA,2,1,1,1,2,1,2,NA,3,NA,NA,1.333333333,2.5,2.242270675,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","whitebrow skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","minispinosa","Unknown","Unknown","Bathyraja minispinosa",NA,NA,NA,2,1,1,1,2,1,2,NA,3,NA,NA,1.333333333,2.5,2.242270675,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","whitebrow skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","minispinosa","Unknown","Unknown","Bathyraja minispinosa",NA,NA,NA,2,1,1,1,2,1,2,NA,3,NA,NA,1.333333333,2.5,2.242270675,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Roughtail skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","trachura","Unknown","Unknown","Bathyraja trachura",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Roughtail skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","trachura","Unknown","Unknown","Bathyraja trachura",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Roughtail skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","trachura","Unknown","Unknown","Bathyraja trachura",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Okhotsk skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","violacea","Unknown","Unknown","Bathyraja violacea",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Okhotsk skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","violacea","Unknown","Unknown","Bathyraja violacea",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Okhotsk skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","violacea","Unknown","Unknown","Bathyraja violacea",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Roughshoulder skate","",NA,2,0.25,0.25,NA,NA,"Amblyraja","badia","Unknown","Unknown","Amblyraja badia",NA,NA,NA,2,2,1,2,1,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Rajidae","0596f8ce-e9a5-4481-9982-ad7599fc2cba","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Roughshoulder skate","",NA,2,0.25,0.25,NA,NA,"Amblyraja","badia","Unknown","Unknown","Amblyraja badia",NA,NA,NA,2,2,1,2,1,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Rajidae","0596f8ce-e9a5-4481-9982-ad7599fc2cba","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Roughshoulder skate","",NA,2,0.25,0.25,NA,NA,"Amblyraja","badia","Unknown","Unknown","Amblyraja badia",NA,NA,NA,2,2,1,2,1,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Rajidae","0596f8ce-e9a5-4481-9982-ad7599fc2cba","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Deepsea skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","abyssicola","Unknown","Unknown","Bathyraja abyssicola",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Deepsea skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","abyssicola","Unknown","Unknown","Bathyraja abyssicola",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Deepsea skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","abyssicola","Unknown","Unknown","Bathyraja abyssicola",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Leopard skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","panthera","Unknown","Unknown","Bathyraja panthera",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Leopard skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","panthera","Unknown","Unknown","Bathyraja panthera",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Leopard skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","panthera","Unknown","Unknown","Bathyraja panthera",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Pacific white skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","spinosissima","Unknown","Unknown","Bathyraja spinosissima",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Pacific white skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","spinosissima","Unknown","Unknown","Bathyraja spinosissima",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Pacific white skate","",NA,2,0.25,0.25,NA,NA,"Bathyraja","spinosissima","Unknown","Unknown","Bathyraja spinosissima",NA,NA,NA,2,2,1,1,2,1,2,NA,3,NA,NA,1.5,2.5,2.121320344,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Great sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Myoxocephalus","polyacanthocephalus","Unknown","Unknown","Myoxocephalus polyacanthocephalus",NA,NA,NA,2,2,1,2,3,2,3,NA,3,NA,NA,2,3,2.236067977,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Great sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Myoxocephalus","polyacanthocephalus","Unknown","Unknown","Myoxocephalus polyacanthocephalus",NA,NA,NA,2,2,1,2,3,2,3,NA,3,NA,NA,2,3,2.236067977,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Great sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Myoxocephalus","polyacanthocephalus","Unknown","Unknown","Myoxocephalus polyacanthocephalus",NA,NA,NA,2,2,1,2,3,2,3,NA,3,NA,NA,2,3,2.236067977,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Plain sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Myoxocephalus","jaok","Unknown","Unknown","Myoxocephalus jaok",NA,1,2,2,2,1,2,3,2,3,NA,3,NA,NA,2,2.333333333,1.666666667,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Plain sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Myoxocephalus","jaok","Unknown","Unknown","Myoxocephalus jaok",NA,1,2,2,2,1,2,3,2,3,NA,3,NA,NA,2,2.333333333,1.666666667,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Plain sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Myoxocephalus","jaok","Unknown","Unknown","Myoxocephalus jaok",NA,1,2,2,2,1,2,3,2,3,NA,3,NA,NA,2,2.333333333,1.666666667,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Warty sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Myoxocephalus","scorpius","Unknown","Unknown","Myoxocephalus scorpius",NA,NA,NA,3,3,3,3,3,3,3,NA,3,NA,NA,3,3,2,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska Ecosystem Complex","GAP Aleutian Island Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Warty sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Myoxocephalus","scorpius","Unknown","Unknown","Myoxocephalus scorpius",NA,NA,NA,3,3,3,3,3,3,3,NA,3,NA,NA,3,3,2,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska Ecosystem Complex","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer"
"Bering Sea / Aleutian Islands Sculpin Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Warty sculpin","",NA,2,0.086000003,0.086000003,NA,NA,"Myoxocephalus","scorpius","Unknown","Unknown","Myoxocephalus scorpius",NA,NA,NA,3,3,3,3,3,3,3,NA,3,NA,NA,3,3,2,"Cottidae","d5217539-487c-45ce-be0a-522d448e6796","Alaska Ecosystem Complex","AFSC slope trawl survey"
"Bering Sea / Aleutian Islands Shark Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Pacific sleeper shark","",0,NA,NA,NA,NA,NA,"Somniosus","pacificus","Unknown","Unknown","Somniosus pacificus",NA,1,3,2,2,1,1,1,1,1,NA,NA,NA,NA,1.571428571,1,1.428571429,"Somniosidae","50f67ea6-a922-4ede-a054-af9632cff470",NA,NA
"Bering Sea / Aleutian Islands Shark Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Salmon shark","",0,NA,NA,NA,NA,NA,"Lamna","ditropis","Unknown","Unknown","Lamna ditropis",NA,1,3,1,2,1,1,1,1,1,NA,NA,NA,NA,1.428571429,1,1.571428571,"Lamnidae","acbadb56-3f1a-4d4c-8924-a824251711ef",NA,NA
"Caribbean Parrotfishes Complex","CFMC","Reef Fish Fishery of Puerto Rico and the U.S. Virgin Islands","SEFSC","Caribbean Sea","Midnight parrotfish","",0,NA,NA,NA,NA,NA,"Scarus","coelestinus","Unknown","Unknown","Scarus coelestinus",NA,NA,NA,3,2,2,2,2,2,3,NA,NA,NA,NA,2.166666667,3,2.166666667,"Scaridae","c64c0819-e807-4c9c-b98b-d00c37df211e",NA,NA
