"Stock.Name","Jurisdiction","FMP","Science.Center","Regional.Ecosystem","Common.Name","Stock.Area","Assessment.Level","Model.Category","F.Flimit","F.Fmsy","B.Blimit","B.Bmsy","Genus","Species","overfishing","overfished","scientific_name","Mean.Gap","Exposure","Sensitivity","Loo","tmax","tm","M","h","r","Fmsy_over_M","Assessment.Level_scored","Model.Category_scored","status","scored_gap","avg_p_score","avg_s_score","distance","family","phylopic_uuid","Survey.Ecosystem","survey","type","type_and_region"
"Greater amberjack - Southern Atlantic Coast","SAFMC","Snapper-Grouper Fishery of the South Atlantic Region","SEFSC","Southeast Shelf","Greater amberjack","Southern Atlantic Coast",4,6,0.395000011,0.395000011,2.801000118,2.101000071,"Seriola","dumerili","No","No","Seriola dumerili",1.5,2,3,1,2,2,3,2,2,3,1,1,1,1,2.142857143,1.6,1.046276196,"Carangidae","d95d697f-e9a8-4f6c-a746-a7bb76cb98db","Southeast Shelf","Southeast Fishery-Independent Survey (SEFIS)","visual","Southeast Shelf visual"
"Rex sole - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Rex sole","Gulf of Alaska",NA,6,0.122000001,0.122000001,NA,NA,"Glyptocephalus","zachirus","No","No","Glyptocephalus zachirus",NA,NA,NA,3,2,1,2,2,2,3,NA,1,1,NA,2,1.666666667,1.201850425,"Pleuronectidae","e32383d9-7c0f-46fc-8318-cc195eb48fae","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Bluespine unicornfish - Guam","WPFMC","Mariana Archipelago Ecosystem","PIFSC","Pacific Islands Ecosystem Complex","Bluespine unicornfish","Guam",NA,1,0.888999999,NA,NA,NA,"Naso","unicornis","Unknown","Unknown","Naso unicornis",NA,1,3,3,1,1,2,2,2,3,NA,3,NA,NA,2,2.333333333,1.666666667,"Acanthuridae","56957948-cd3e-4d28-8c60-b6616a782b54","Pacific Islands","Coral Reef Ecosystem Research","visual","Pacific Islands visual"
"Pacific ocean perch - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Pacific ocean perch","Pacific Coast",4,NA,0.026000001,0.026000001,3.065999985,1.916000009,"Sebastes","alutus","No","No","Sebastes alutus",0.25,1,2,3,1,1,1,1,1,2,1,1,1,1,1.428571429,1.2,1.584104717,"Scorpaenidae","5d6d6109-ab41-4b83-bb30-ebe6e1c6d076","West Coast","West Coast Groundfish Bottom Trawl","bottom trawl","West Coast bottom trawl"
"Pacific ocean perch - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Pacific ocean perch","Pacific Coast",4,NA,0.026000001,0.026000001,3.065999985,1.916000009,"Sebastes","alutus","No","No","Sebastes alutus",0.25,1,2,3,1,1,1,1,1,2,1,1,1,1,1.428571429,1.2,1.584104717,"Scorpaenidae","5d6d6109-ab41-4b83-bb30-ebe6e1c6d076","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Pacific ocean perch - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Pacific ocean perch","Pacific Coast",4,NA,0.026000001,0.026000001,3.065999985,1.916000009,"Sebastes","alutus","No","No","Sebastes alutus",0.25,1,2,3,1,1,1,1,1,2,1,1,1,1,1.428571429,1.2,1.584104717,"Scorpaenidae","5d6d6109-ab41-4b83-bb30-ebe6e1c6d076","West Coast","AFSC Pacific Ocean Perch Survey - West Coast (1979, 1985). This survey has been discontinued.","bottom trawl","West Coast bottom trawl"
"Black rockfish - Southern Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Black rockfish","Southern Pacific Coast",4,NA,0.469999999,0.469999999,2.819000006,1.761999965,"Sebastes","melanops","Unknown","Unknown","Sebastes melanops",NA,NA,NA,3,1,1,1,2,1,3,1,1,NA,NA,1.5,2,1.802775638,"Scorpaenidae","d0bde1d1-e52f-4d4e-828c-1641836dfb16","West Coast","Juvenile Rockfish Survey","midwater trawl","West Coast midwater trawl"
"Gulf of Alaska Shark Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Pacific spiny dogfish","",NA,2,0.398999989,0.398999989,NA,NA,"Squalus","suckleyi","Unknown","Unknown","Squalus suckleyi",NA,NA,NA,2,1,1,1,1,1,1,NA,3,NA,NA,1.166666667,2,2.088327348,"Squalidae","725bfe62-4c36-4a1d-8a18-68ff5dc10491","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Rex sole","",NA,2,0.166999996,0.166999996,NA,NA,"Glyptocephalus","zachirus","Unknown","Unknown","Glyptocephalus zachirus",NA,NA,NA,3,2,1,2,2,2,3,NA,3,NA,NA,2,3,2.236067977,"Pleuronectidae","e32383d9-7c0f-46fc-8318-cc195eb48fae","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Flatfish Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Rex sole","",NA,2,0.166999996,0.166999996,NA,NA,"Glyptocephalus","zachirus","Unknown","Unknown","Glyptocephalus zachirus",NA,NA,NA,3,2,1,2,2,2,3,NA,3,NA,NA,2,3,2.236067977,"Pleuronectidae","e32383d9-7c0f-46fc-8318-cc195eb48fae","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Big skate","",NA,2,0.25,0.25,NA,NA,"Raja","binoculata","Unknown","Unknown","Raja binoculata",NA,NA,NA,2,2,1,2,1,1,1,NA,3,NA,NA,1.5,2,1.802775638,"Rajidae","6b1b1dec-5ca1-4854-8ad0-7e394392c6a1","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Big skate","",NA,2,0.25,0.25,NA,NA,"Raja","binoculata","Unknown","Unknown","Raja binoculata",NA,NA,NA,2,2,1,2,1,1,1,NA,3,NA,NA,1.5,2,1.802775638,"Rajidae","6b1b1dec-5ca1-4854-8ad0-7e394392c6a1","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Bering Sea / Aleutian Islands Other Skates Complex","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Big skate","",NA,2,0.25,0.25,NA,NA,"Raja","binoculata","Unknown","Unknown","Raja binoculata",NA,NA,NA,2,2,1,2,1,1,1,NA,3,NA,NA,1.5,2,1.802775638,"Rajidae","6b1b1dec-5ca1-4854-8ad0-7e394392c6a1","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"California Blue and Deacon Rockfish Complex","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Deacon rockfish","",NA,6,0.851999998,0.851999998,1.659000039,1.036999941,"Sebastes","predictive","Unknown","Unknown","Sebastes diaconus",NA,NA,NA,3,1,1,1,2,1,3,NA,1,NA,NA,1.5,2,1.802775638,"Scorpaenidae","ed245bc2-c8dc-4ad4-9d08-efa19fe6854a","West Coast","Juvenile Rockfish Survey","midwater trawl","West Coast midwater trawl"
"Gulf of Alaska Other Rockfish Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Widow rockfish","",NA,2,0.241999999,0.241999999,NA,NA,"Sebastes","entomelas","Unknown","Unknown","Sebastes entomelas",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","9df00a50-9103-4967-a509-25316d886a61","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Gulf of Alaska Skate Complex","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Big skate","",NA,2,0.899999976,0.899999976,NA,NA,"Raja","binoculata","Unknown","Unknown","Raja binoculata",NA,NA,NA,2,2,1,2,1,1,1,NA,3,NA,NA,1.5,2,1.802775638,"Rajidae","6b1b1dec-5ca1-4854-8ad0-7e394392c6a1","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Red grouper - Gulf of Mexico","GMFMC","Reef Fish Resources of the Gulf of Mexico","SEFSC","Gulf of Mexico","Red grouper","Gulf of Mexico",5,6,0.783999979,0.783999979,1.639000058,0.819999993,"Epinephelus","morio","No","No","Epinephelus morio",1.5,2,2,2,2,1,2,3,2,3,1,1,1,1,2,1.6,1.166190379,"Serranidae","86c40d81-2613-4bb4-ad57-fb460be56ae5","Gulf of Mexico","Panama City Laboratory Reef Fish Trap/Video","visual","Gulf of Mexico visual"
"Red grouper - Gulf of Mexico","GMFMC","Reef Fish Resources of the Gulf of Mexico","SEFSC","Gulf of Mexico","Red grouper","Gulf of Mexico",5,6,0.783999979,0.783999979,1.639000058,0.819999993,"Epinephelus","morio","No","No","Epinephelus morio",1.5,2,2,2,2,1,2,3,2,3,1,1,1,1,2,1.6,1.166190379,"Serranidae","86c40d81-2613-4bb4-ad57-fb460be56ae5","Gulf of Mexico","SEAMAP-GOM Bottom Longline Survey","hook and line","Gulf of Mexico hook and line"
"Red grouper - Gulf of Mexico","GMFMC","Reef Fish Resources of the Gulf of Mexico","SEFSC","Gulf of Mexico","Red grouper","Gulf of Mexico",5,6,0.783999979,0.783999979,1.639000058,0.819999993,"Epinephelus","morio","No","No","Epinephelus morio",1.5,2,2,2,2,1,2,3,2,3,1,1,1,1,2,1.6,1.166190379,"Serranidae","86c40d81-2613-4bb4-ad57-fb460be56ae5","Gulf of Mexico","SEAMAP-GOM Shrimp/Groundfish Trawl_Summer","bottom trawl","Gulf of Mexico bottom trawl"
"Red grouper - Gulf of Mexico","GMFMC","Reef Fish Resources of the Gulf of Mexico","SEFSC","Gulf of Mexico","Red grouper","Gulf of Mexico",5,6,0.783999979,0.783999979,1.639000058,0.819999993,"Epinephelus","morio","No","No","Epinephelus morio",1.5,2,2,2,2,1,2,3,2,3,1,1,1,1,2,1.6,1.166190379,"Serranidae","86c40d81-2613-4bb4-ad57-fb460be56ae5","Gulf of Mexico","FWRI Hook and Line Repetitive Time Drop Survey - 2014 - 2017","hook and line","Gulf of Mexico hook and line"
"Barndoor skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","Barndoor skate","Georges Bank / Southern New England",1,2,0,NA,2.154000044,1.070000052,"Dipturus","laevis","Unknown","Unknown","Dipturus laevis",1.25,NA,NA,1,2,1,2,1,1,1,NA,3,NA,1,1.333333333,1.666666667,1.795054936,"Rajidae","010cc025-d27d-470a-b311-99a7ee081ea5","Northeast Shelf","Bottom Trawl Survey_Fall","bottom trawl","Northeast Shelf bottom trawl"
"Clearnose skate - Southern New England / Mid-Atlantic","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","Clearnose skate","Southern New England / Mid-Atlantic",NA,2,0.927999973,NA,0.016000001,0.801999986,"Raja","eglanteria","Unknown","Unknown","Raja eglanteria",1.25,NA,NA,2,2,1,2,1,1,1,NA,3,NA,1,1.5,1.666666667,1.6414763,"Rajidae","99c4dce9-a6dd-44da-8311-59397d03df1b","Northeast Shelf","Bottom Trawl Survey_Fall","bottom trawl","Northeast Shelf bottom trawl"
"Rosette skate - Southern New England / Mid-Atlantic","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","Rosette skate","Southern New England / Mid-Atlantic",NA,2,0,NA,2.191999912,1.075000048,"Leucoraja","garmani","Unknown","Unknown","Leucoraja garmani",1.25,NA,NA,2,2,1,2,1,1,1,NA,3,NA,1,1.5,1.666666667,1.6414763,"Rajidae","525c6fd5-3ff0-4ad6-892a-7c35c774c2b1","Northeast Shelf","Bottom Trawl Survey_Fall","bottom trawl","Northeast Shelf bottom trawl"
"Alaska plaice - Bering Sea / Aleutian Islands","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Alaska plaice","Bering Sea / Aleutian Islands",NA,6,0.405999988,0.405999988,NA,1.577999949,"Pleuronectes","quadrituberculatus","No","No","Pleuronectes quadrituberculatus",NA,1,3,3,1,1,1,3,2,3,NA,1,1,NA,2,1.5,1.118033989,"Pleuronectidae","4c2220b9-68a8-4594-8dd8-229643e11c84","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Alaska skate - Bering Sea / Aleutian Islands","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Alaska skate","Bering Sea / Aleutian Islands",NA,6,0.731000006,0.731000006,NA,2.065000057,"Bathyraja","parmifera","Unknown","Unknown","Bathyraja parmifera",NA,1,3,2,2,1,1,2,1,2,NA,1,NA,NA,1.714285714,1.333333333,1.328221493,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Alaska skate - Bering Sea / Aleutian Islands","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Alaska skate","Bering Sea / Aleutian Islands",NA,6,0.731000006,0.731000006,NA,2.065000057,"Bathyraja","parmifera","Unknown","Unknown","Bathyraja parmifera",NA,1,3,2,2,1,1,2,1,2,NA,1,NA,NA,1.714285714,1.333333333,1.328221493,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Alaska skate - Bering Sea / Aleutian Islands","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Alaska skate","Bering Sea / Aleutian Islands",NA,6,0.731000006,0.731000006,NA,2.065000057,"Bathyraja","parmifera","Unknown","Unknown","Bathyraja parmifera",NA,1,3,2,2,1,1,2,1,2,NA,1,NA,NA,1.714285714,1.333333333,1.328221493,"Arhynchobatidae","8d9410d3-8b41-4c4b-ad27-1bf8dd606e47","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Flathead sole - Bering Sea / Aleutian Islands","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Flathead sole","Bering Sea / Aleutian Islands",NA,6,0.035,0.035,NA,2.076999903,"Hippoglossoides","elassodon","Unknown","Unknown","Hippoglossoides elassodon",NA,1,3,3,2,1,2,3,2,3,NA,1,NA,NA,2.285714286,1.666666667,0.977061168,"Pleuronectidae","b1d9363d-7ba2-4eda-9998-f45cd6d703f1","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Flathead sole - Bering Sea / Aleutian Islands","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Flathead sole","Bering Sea / Aleutian Islands",NA,6,0.035,0.035,NA,2.076999903,"Hippoglossoides","elassodon","Unknown","Unknown","Hippoglossoides elassodon",NA,1,3,3,2,1,2,3,2,3,NA,1,NA,NA,2.285714286,1.666666667,0.977061168,"Pleuronectidae","b1d9363d-7ba2-4eda-9998-f45cd6d703f1","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Northern rockfish - Bering Sea / Aleutian Islands","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Northern rockfish","Bering Sea / Aleutian Islands",NA,6,0.328999996,0.301999986,NA,2.026000023,"Sebastes","polyspinis","No","No","Sebastes polyspinis",NA,NA,NA,3,1,1,1,2,1,2,NA,1,1,NA,1.5,1.333333333,1.536590743,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Northern rockfish - Bering Sea / Aleutian Islands","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Northern rockfish","Bering Sea / Aleutian Islands",NA,6,0.328999996,0.301999986,NA,2.026000023,"Sebastes","polyspinis","No","No","Sebastes polyspinis",NA,NA,NA,3,1,1,1,2,1,2,NA,1,1,NA,1.5,1.333333333,1.536590743,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Pacific cod - Aleutian Islands","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Pacific cod","Aleutian Islands",NA,2,0.574000001,0.574000001,NA,NA,"Gadus","macrocephalus","No","Unknown","Gadus macrocephalus",NA,NA,NA,2,2,2,3,2,2,3,NA,3,2,NA,2.166666667,2.666666667,1.863389981,"Gadidae","bba1800a-dd86-451d-a79b-c5944cfe5231","Alaska","GAP Aleutian Island Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Pacific cod - Bering Sea","NPFMC","Groundfish of the Bering Sea and Aleutian Islands Management Area","AFSC","Alaska Ecosystem Complex","Pacific cod","Bering Sea",NA,6,0.790000021,0.790000021,NA,1.075000048,"Gadus","macrocephalus","No","No","Gadus macrocephalus",NA,NA,NA,2,2,2,3,2,2,3,NA,1,1,NA,2.166666667,1.666666667,1.067187373,"Gadidae","bba1800a-dd86-451d-a79b-c5944cfe5231","Alaska","GAP-SAP Eastern Bering Sea Bottom Trawl_Summer","bottom trawl","Alaska bottom trawl"
"Dover sole - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Dover sole","Gulf of Alaska",NA,6,0.013,0.013,NA,4.580999851,"Microstomus","pacificus","Unknown","Unknown","Microstomus pacificus",NA,NA,NA,3,1,1,1,3,2,3,NA,1,NA,NA,1.833333333,2,1.536590743,"Pleuronectidae","cc3fd27a-ee4e-450e-9c43-ccf15edee7f8","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Dusky rockfish - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Dusky rockfish","Gulf of Alaska",NA,6,0.263999999,0.263999999,NA,1.995000005,"Sebastes","variabilis","No","No","Sebastes variabilis",NA,NA,NA,3,1,1,1,2,1,3,NA,1,1,NA,1.5,1.666666667,1.6414763,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Flathead sole - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Flathead sole","Gulf of Alaska",NA,6,0.217999995,0.217999995,NA,2.834000111,"Hippoglossoides","elassodon","No","No","Hippoglossoides elassodon",NA,1,3,3,2,1,2,3,2,3,NA,1,1,NA,2.285714286,1.5,0.87189683,"Pleuronectidae","b1d9363d-7ba2-4eda-9998-f45cd6d703f1","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Longnose skate - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Longnose skate","Gulf of Alaska",1,2,0.289999992,0.289999992,NA,NA,"Raja","rhina","Unknown","Unknown","Raja rhina",NA,NA,NA,2,2,1,2,1,1,1,NA,3,NA,NA,1.5,2,1.802775638,"Rajidae","99c4dce9-a6dd-44da-8311-59397d03df1b","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Northern rockfish - Western / Central Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Northern rockfish","Western / Central Gulf of Alaska",NA,6,0.289000005,0.296999991,NA,1.368999958,"Sebastes","polyspinis","No","No","Sebastes polyspinis",NA,NA,NA,3,1,1,1,2,1,2,NA,1,1,NA,1.5,1.333333333,1.536590743,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Pacific cod - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Pacific cod","Gulf of Alaska",NA,6,0.615999997,0.521000028,NA,0.899999976,"Gadus","macrocephalus","No","No","Gadus macrocephalus",NA,NA,NA,2,2,2,3,2,2,3,NA,1,1,NA,2.166666667,1.666666667,1.067187373,"Gadidae","bba1800a-dd86-451d-a79b-c5944cfe5231","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Pacific cod - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Pacific cod","Gulf of Alaska",NA,6,0.615999997,0.521000028,NA,0.899999976,"Gadus","macrocephalus","No","No","Gadus macrocephalus",NA,NA,NA,2,2,2,3,2,2,3,NA,1,1,NA,2.166666667,1.666666667,1.067187373,"Gadidae","bba1800a-dd86-451d-a79b-c5944cfe5231","Alaska","MESA Gulf of Alaska & Eastern Bering Sea & Aleutian Islands Longline_Summer","hook and line","Alaska hook and line"
"Sharpchin rockfish - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Sharpchin rockfish","Gulf of Alaska",NA,2,0.089000002,0.089000002,NA,NA,"Sebastes","zacentrus","Unknown","Unknown","Sebastes zacentrus",NA,NA,NA,3,1,1,1,2,1,3,NA,3,NA,NA,1.5,3,2.5,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Shortraker rockfish - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Shortraker rockfish","Gulf of Alaska",NA,2,0.666999996,0.666999996,NA,NA,"Sebastes","borealis","No","Unknown","Sebastes borealis",NA,1,2,2,1,1,1,2,1,3,NA,3,2,NA,1.428571429,2.25,2.007956114,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","AFSC slope trawl survey","bottom trawl","Alaska bottom trawl"
"Shortraker rockfish - Gulf of Alaska","NPFMC","Groundfish of the Gulf of Alaska","AFSC","Alaska Ecosystem Complex","Shortraker rockfish","Gulf of Alaska",NA,2,0.666999996,0.666999996,NA,NA,"Sebastes","borealis","No","Unknown","Sebastes borealis",NA,1,2,2,1,1,1,2,1,3,NA,3,2,NA,1.428571429,2.25,2.007956114,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","Alaska","MESA Gulf of Alaska & Eastern Bering Sea & Aleutian Islands Longline_Summer","hook and line","Alaska hook and line"
"Pacific chub mackerel - Pacific Coast","PFMC","Coastal Pelagic Species","SWFSC","California Current","Pacific chub mackerel","Pacific Coast",4,6,0.101999998,NA,2.565000057,NA,"Scomber","japonicus","Unknown","Unknown","Scomber japonicus",1,NA,NA,3,3,2,3,3,3,3,1,1,NA,1,2.833333333,1.666666667,0.687184271,"Scombridae","5ac54f3b-2422-4d31-9920-ec90c16d4fd5","West Coast","California Current Ecosystem Survey (CCES)","acoustic-trawl","West Coast acoustic-trawl"
"Canary rockfish - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Canary rockfish","Pacific Coast",NA,6,0.938000023,0.938000023,1.402999997,0.876999974,"Sebastes","pinniger","No","No","Sebastes pinniger",1.5,NA,NA,3,1,1,1,2,1,3,NA,1,1,1,1.5,1.5,1.58113883,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","West Coast","Juvenile Rockfish Survey","midwater trawl","West Coast midwater trawl"
"Canary rockfish - Pacific Coast","PFMC","Pacific Coast Groundfish","NWFSC / SWFSC","California Current","Canary rockfish","Pacific Coast",NA,6,0.938000023,0.938000023,1.402999997,0.876999974,"Sebastes","pinniger","No","No","Sebastes pinniger",1.5,NA,NA,3,1,1,1,2,1,3,NA,1,1,1,1.5,1.5,1.58113883,"Scorpaenidae","590dd989-103a-4b22-8788-81471386d860","West Coast","West Coast Groundfish Bottom Trawl","bottom trawl","West Coast bottom trawl"
